review_id,customer_id,restaurant_id,order_id,review_date,rating,sentiment,review_text,service_score,food_score,cleanliness_score,will_return
17543,10984,5889,44378,2025-05-21,5,positive,The restaurant had excellent service. Cuisine was asian style. I ordered Miso Soup and the experience was positive.,4,4,4,1
17544,420,234,44379,2024-03-31,1,negative,The restaurant had not clean enough. Cuisine was steakhouse style. I ordered Gyros and the experience was negative.,1,1,1,0
17545,2769,6393,44382,2025-04-10,3,neutral,The restaurant had standard menu. Cuisine was japanese style. I ordered Souvlaki and the experience was neutral.,4,4,4,0
17546,3572,9390,44386,2024-03-29,2,negative,The restaurant had too expensive. Cuisine was japanese style. I ordered Spring Rolls and the experience was negative.,3,1,1,0
17547,1687,9948,44390,2025-09-24,2,negative,The restaurant had delivery was late. Cuisine was japanese style. I ordered Noodles and the experience was negative.,1,1,1,0
17548,3818,8229,44391,2025-07-14,3,neutral,The restaurant had standard menu. Cuisine was cafe style. I ordered Sushi Combo and the experience was neutral.,2,2,3,0
17549,7176,9236,44394,2024-04-11,3,neutral,The restaurant had average experience. Cuisine was israeli style. I ordered Dal Tadka and the experience was neutral.,2,4,3,0
17550,14663,10831,44396,2025-03-18,3,neutral,The restaurant had reasonable prices. Cuisine was asian style. I ordered Calzone and the experience was neutral.,2,4,2,0
17551,2162,5785,44402,2024-02-26,3,neutral,The restaurant had good location. Cuisine was steakhouse style. I ordered Margherita Pizza and the experience was neutral.,3,3,3,0
17552,6530,5220,44403,2024-07-28,4,positive,The restaurant had fast delivery. Cuisine was italian style. I ordered Croissant and the experience was positive.,3,3,4,1
17553,6053,10564,44404,2024-01-03,4,positive,The restaurant had delicious food. Cuisine was steakhouse style. I ordered Teriyaki Bowl and the experience was positive.,4,3,3,1
17554,14218,1944,44413,2025-01-10,4,positive,The restaurant had clean place. Cuisine was greek style. I ordered Quinoa Salad and the experience was positive.,4,5,3,1
17555,6110,6031,44415,2025-08-08,4,positive,The restaurant had high value for money. Cuisine was seafood style. I ordered Falafel and the experience was positive.,5,4,4,1
17556,7579,10954,44417,2024-08-10,5,positive,The restaurant had recommended for dinner. Cuisine was sushi style. I ordered Samosa and the experience was positive.,4,4,4,1
17557,2359,6235,44418,2024-04-14,4,positive,The restaurant had fresh ingredients. Cuisine was japanese style. I ordered Fried Rice and the experience was positive.,3,5,3,1
17558,8595,845,44419,2024-08-29,5,positive,The restaurant had great atmosphere. Cuisine was greek style. I ordered Pasta Alfredo and the experience was positive.,5,5,4,1
17559,4722,5819,44420,2025-09-30,4,positive,The restaurant had high value for money. Cuisine was mediterranean style. I ordered Tom Yum and the experience was positive.,5,4,4,1
17560,14433,3461,44421,2025-06-06,4,positive,The restaurant had friendly staff. Cuisine was greek style. I ordered Calamari and the experience was positive.,4,5,4,1
17561,8820,667,44422,2025-12-21,3,neutral,The restaurant had reasonable prices. Cuisine was italian style. I ordered Caesar Salad and the experience was neutral.,4,2,2,0
17562,4627,11500,44423,2025-09-28,4,positive,The restaurant had friendly staff. Cuisine was vegan style. I ordered Nigiri Set and the experience was positive.,5,5,5,1
17563,10889,375,44425,2025-03-28,5,positive,The restaurant had delicious food. Cuisine was mediterranean style. I ordered Samosa and the experience was positive.,5,5,5,1
17564,3091,10776,44426,2025-04-04,5,positive,The restaurant had friendly staff. Cuisine was cafe style. I ordered Burrito and the experience was positive.,5,4,4,1
17565,6185,8547,44428,2025-07-21,3,neutral,The restaurant had standard menu. Cuisine was steakhouse style. I ordered Dumplings and the experience was neutral.,2,4,3,0
17566,5116,2935,44429,2024-10-30,4,positive,The restaurant had friendly staff. Cuisine was cafe style. I ordered Baklava and the experience was positive.,5,3,4,1
17567,5622,1442,44430,2025-04-16,2,negative,The restaurant had not clean enough. Cuisine was asian style. I ordered Ceviche and the experience was negative.,3,2,2,0
17568,7427,29,44431,2025-05-21,5,positive,The restaurant had recommended for dinner. Cuisine was pizza style. I ordered Moussaka and the experience was positive.,5,5,4,1
17569,7523,4968,44432,2025-06-11,5,positive,The restaurant had great atmosphere. Cuisine was vegan style. I ordered Ramen and the experience was positive.,5,5,4,1
17570,13049,7375,44436,2025-03-23,4,positive,The restaurant had fast delivery. Cuisine was burger style. I ordered Cheesecake and the experience was positive.,4,3,4,1
17571,8106,6540,44437,2024-06-02,5,positive,The restaurant had recommended for dinner. Cuisine was greek style. I ordered Pasta Alfredo and the experience was positive.,5,5,4,1
17572,1862,10791,44439,2025-12-21,4,positive,The restaurant had excellent service. Cuisine was italian style. I ordered Greek Salad and the experience was positive.,3,4,4,1
17573,7885,7273,44440,2024-11-12,4,positive,The restaurant had fast delivery. Cuisine was steakhouse style. I ordered Samosa and the experience was positive.,4,4,4,1
17574,2587,1447,44442,2024-04-11,2,negative,The restaurant had noisy place. Cuisine was greek style. I ordered Green Curry and the experience was negative.,3,2,2,0
17575,9577,1717,44445,2024-12-26,5,positive,The restaurant had fresh ingredients. Cuisine was italian style. I ordered Calzone and the experience was positive.,4,5,4,1
17576,4203,430,44447,2025-05-25,5,positive,The restaurant had delicious food. Cuisine was japanese style. I ordered Entrecote and the experience was positive.,5,4,4,1
17577,6705,6297,44448,2024-11-12,1,negative,The restaurant had not clean enough. Cuisine was greek style. I ordered Dal Tadka and the experience was negative.,2,2,1,0
17578,3926,10690,44453,2025-07-20,3,neutral,The restaurant had good location. Cuisine was asian style. I ordered Margherita Pizza and the experience was neutral.,2,2,4,0
17579,2953,10166,44455,2024-12-31,5,positive,The restaurant had friendly staff. Cuisine was indian style. I ordered Baklava and the experience was positive.,5,4,5,1
17580,2834,4395,44460,2025-12-28,4,positive,The restaurant had friendly staff. Cuisine was greek style. I ordered Sabich and the experience was positive.,4,5,5,1
17581,4803,1571,44462,2024-01-21,5,positive,The restaurant had fast delivery. Cuisine was cafe style. I ordered Guacamole and the experience was positive.,5,4,4,1
17582,12225,9103,44466,2024-01-25,3,neutral,The restaurant had standard menu. Cuisine was indian style. I ordered Dal Tadka and the experience was neutral.,4,4,3,0
17583,14343,1121,44467,2024-10-19,4,positive,The restaurant had high value for money. Cuisine was cafe style. I ordered Israeli Salad and the experience was positive.,5,3,5,1
17584,9712,10750,44469,2025-02-09,4,positive,The restaurant had recommended for dinner. Cuisine was pizza style. I ordered Tempura and the experience was positive.,3,4,4,1
17585,3226,10586,44477,2025-10-23,3,neutral,The restaurant had good location. Cuisine was asian style. I ordered Biryani and the experience was neutral.,2,4,3,0
17586,7707,1071,44480,2025-03-06,4,positive,The restaurant had recommended for dinner. Cuisine was asian style. I ordered Ramen and the experience was positive.,3,5,5,1
17587,10294,9560,44481,2025-12-27,5,positive,The restaurant had delicious food. Cuisine was mediterranean style. I ordered Hummus Plate and the experience was positive.,4,4,4,1
17588,10368,3134,44483,2024-06-14,3,neutral,The restaurant had reasonable prices. Cuisine was japanese style. I ordered Dumplings and the experience was neutral.,2,3,2,0
17589,4282,657,44485,2024-07-08,1,negative,The restaurant had small portions. Cuisine was israeli style. I ordered Smoothie Bowl and the experience was negative.,1,2,2,0
17590,5348,7816,44486,2025-04-11,5,positive,The restaurant had excellent service. Cuisine was vegan style. I ordered Entrecote and the experience was positive.,4,5,4,1
17591,2966,5410,44487,2024-08-29,4,positive,The restaurant had delicious food. Cuisine was burger style. I ordered Lasagna and the experience was positive.,3,5,4,1
17592,14263,3726,44488,2025-09-16,5,positive,The restaurant had recommended for dinner. Cuisine was mexican style. I ordered Nigiri Set and the experience was positive.,4,5,4,1
17593,13969,8710,44491,2024-08-06,5,positive,The restaurant had fast delivery. Cuisine was cafe style. I ordered Omelette and the experience was positive.,5,4,4,1
17594,7070,5468,44494,2024-02-08,3,neutral,The restaurant had standard menu. Cuisine was italian style. I ordered Paneer Masala and the experience was neutral.,3,2,2,0
17595,10885,1391,44495,2024-07-20,4,positive,The restaurant had delicious food. Cuisine was burger style. I ordered Burrito and the experience was positive.,3,4,5,1
17596,7338,11598,44496,2025-11-01,4,positive,The restaurant had high value for money. Cuisine was pizza style. I ordered Sushi Combo and the experience was positive.,3,4,3,1
17597,3064,4261,44502,2024-05-12,4,positive,The restaurant had excellent service. Cuisine was mediterranean style. I ordered Noodles and the experience was positive.,5,3,5,1
17598,5064,10072,44506,2024-09-15,5,positive,The restaurant had great atmosphere. Cuisine was seafood style. I ordered Israeli Salad and the experience was positive.,5,5,5,1
17599,5374,3368,44510,2025-09-21,4,positive,The restaurant had high value for money. Cuisine was mexican style. I ordered Mushroom Pizza and the experience was positive.,5,5,4,1
17600,306,2734,44512,2024-01-16,3,neutral,The restaurant had average experience. Cuisine was israeli style. I ordered Tuna Roll and the experience was neutral.,4,4,4,0
17601,5319,7135,44513,2025-07-20,1,negative,The restaurant had food was cold. Cuisine was indian style. I ordered Biryani and the experience was negative.,1,1,2,0
17602,698,460,44514,2025-09-22,4,positive,The restaurant had recommended for dinner. Cuisine was israeli style. I ordered Samosa and the experience was positive.,3,4,5,1
17603,9753,7845,44517,2025-10-11,4,positive,The restaurant had high value for money. Cuisine was steakhouse style. I ordered Pad Thai and the experience was positive.,4,5,5,1
17604,13371,11191,44518,2025-02-17,5,positive,The restaurant had delicious food. Cuisine was burger style. I ordered Caesar Salad and the experience was positive.,4,4,4,1
17605,5715,11139,44521,2024-09-14,4,positive,The restaurant had delicious food. Cuisine was mediterranean style. I ordered Dal Tadka and the experience was positive.,5,5,5,1
17606,1740,9195,44522,2024-04-19,5,positive,The restaurant had excellent service. Cuisine was sushi style. I ordered Caesar Salad and the experience was positive.,4,4,5,1
17607,10265,3870,44523,2024-09-25,4,positive,The restaurant had delicious food. Cuisine was italian style. I ordered Baklava and the experience was positive.,5,3,4,1
17608,2493,11828,44524,2024-01-02,4,positive,The restaurant had great atmosphere. Cuisine was greek style. I ordered Tacos and the experience was positive.,3,4,5,1
17609,6097,11123,44525,2025-07-22,5,positive,The restaurant had recommended for dinner. Cuisine was thai style. I ordered Croissant and the experience was positive.,4,4,5,1
17610,2859,2627,44526,2024-04-04,5,positive,The restaurant had fast delivery. Cuisine was seafood style. I ordered Baklava and the experience was positive.,4,4,5,1
17611,9853,10127,44529,2025-06-19,5,positive,The restaurant had friendly staff. Cuisine was mediterranean style. I ordered Shakshuka and the experience was positive.,4,4,4,1
17612,9280,3029,44530,2025-06-13,4,positive,The restaurant had excellent service. Cuisine was sushi style. I ordered Tzatziki and the experience was positive.,5,5,5,1
17613,3453,5787,44531,2025-11-14,2,negative,The restaurant had delivery was late. Cuisine was steakhouse style. I ordered Pancakes and the experience was negative.,1,3,3,0
17614,5401,1104,44532,2025-03-04,5,positive,The restaurant had great atmosphere. Cuisine was japanese style. I ordered Tempura and the experience was positive.,5,5,4,1
17615,4823,6336,44534,2025-11-08,1,negative,The restaurant had too expensive. Cuisine was pizza style. I ordered Tzatziki and the experience was negative.,1,2,2,0
17616,2307,3638,44535,2025-08-28,2,negative,The restaurant had small portions. Cuisine was sushi style. I ordered Kebab and the experience was negative.,3,3,3,0
17617,13824,9074,44537,2024-07-01,2,negative,The restaurant had small portions. Cuisine was asian style. I ordered Tempura and the experience was negative.,3,1,3,0
17618,14263,3558,44538,2025-07-06,4,positive,The restaurant had delicious food. Cuisine was mediterranean style. I ordered Classic Burger and the experience was positive.,4,4,5,1
17619,10362,11691,44541,2024-06-14,4,positive,The restaurant had friendly staff. Cuisine was mediterranean style. I ordered Mushroom Pizza and the experience was positive.,5,5,5,1
17620,3758,3355,44542,2024-10-11,5,positive,The restaurant had fresh ingredients. Cuisine was thai style. I ordered Spring Rolls and the experience was positive.,4,5,5,1
