customer_id,age_group,city,preferred_cuisine,dietary_preference,signup_date
6784,35-44,Jerusalem,Asian,kosher,2025-04-19
6785,25-34,Herzliya,Pizza,kosher,2023-08-04
6786,25-34,Petah Tikva,Cafe,vegan,2023-03-12
6787,35-44,Eilat,Israeli,vegan,2024-06-27
6788,18-24,Holon,Japanese,vegan,2025-06-10
6789,18-24,Kfar Saba,Steakhouse,none,2023-07-20
6790,25-34,Holon,Vegan,gluten_free,2023-09-18
6791,18-24,Ramat Gan,Vegan,vegan,2024-07-07
6792,18-24,Petah Tikva,Thai,gluten_free,2024-02-16
6793,35-44,Rishon LeZion,Mediterranean,low_carb,2025-03-25
6794,18-24,Eilat,Burger,vegan,2024-05-24
6795,35-44,Rishon LeZion,Italian,low_carb,2024-04-13
6796,55+,Holon,Greek,kosher,2024-12-09
6797,18-24,Kfar Saba,Vegan,kosher,2024-05-16
6798,18-24,Netanya,Indian,vegetarian,2025-09-18
6799,45-54,Rishon LeZion,Pizza,kosher,2023-02-10
6800,18-24,Herzliya,Italian,none,2024-04-26
6801,25-34,Ashdod,Thai,gluten_free,2023-08-29
6802,35-44,Kfar Saba,Burger,kosher,2024-10-03
6803,18-24,Herzliya,Seafood,none,2023-04-23
6804,18-24,Rishon LeZion,Thai,vegetarian,2023-08-14
6805,45-54,Herzliya,Mediterranean,kosher,2025-08-17
6806,25-34,Rehovot,Sushi,none,2025-07-25
6807,25-34,Herzliya,Israeli,vegetarian,2025-03-20
6808,45-54,Haifa,Asian,low_carb,2025-09-02
6809,55+,Holon,Mediterranean,kosher,2024-12-11
6810,18-24,Beer Sheva,Steakhouse,halal,2025-07-21
6811,25-34,Rishon LeZion,Steakhouse,halal,2025-03-16
6812,25-34,Herzliya,Mexican,vegetarian,2025-06-11
6813,55+,Givatayim,Greek,gluten_free,2023-12-19
6814,18-24,Givatayim,Japanese,vegan,2023-08-13
6815,25-34,Beer Sheva,Pizza,none,2023-04-18
6816,55+,Ramat Gan,Japanese,none,2023-05-29
6817,55+,Givatayim,Burger,gluten_free,2023-03-12
6818,45-54,Holon,Greek,vegetarian,2024-12-30
6819,18-24,Eilat,Pizza,kosher,2023-02-12
6820,45-54,Rishon LeZion,Asian,kosher,2023-12-02
6821,25-34,Jerusalem,Japanese,kosher,2023-03-04
6822,45-54,Jerusalem,Mexican,gluten_free,2024-06-13
6823,55+,Eilat,Seafood,low_carb,2025-03-31
6824,25-34,Kfar Saba,Asian,low_carb,2024-01-14
6825,25-34,Eilat,Pizza,vegetarian,2024-06-04
6826,45-54,Ramat Gan,Thai,none,2025-01-10
6827,25-34,Netanya,Vegan,vegan,2025-05-21
6828,25-34,Eilat,Burger,none,2024-07-07
6829,25-34,Tel Aviv,Italian,kosher,2024-02-04
6830,35-44,Rehovot,Thai,gluten_free,2024-12-05
6831,55+,Netanya,Burger,kosher,2023-03-08
6832,25-34,Givatayim,Cafe,halal,2023-08-03
6833,18-24,Beer Sheva,Israeli,vegan,2023-09-09
6834,35-44,Petah Tikva,Asian,vegetarian,2025-03-20
6835,18-24,Kfar Saba,Israeli,vegetarian,2025-06-23
6836,25-34,Haifa,Burger,halal,2025-06-11
6837,35-44,Haifa,Seafood,vegetarian,2024-06-03
6838,25-34,Eilat,Greek,none,2025-09-26
6839,25-34,Eilat,Pizza,halal,2023-03-19
6840,45-54,Holon,Asian,gluten_free,2023-08-09
6841,25-34,Rehovot,Thai,halal,2023-01-31
6842,35-44,Haifa,Cafe,vegetarian,2024-03-10
6843,25-34,Herzliya,Vegan,gluten_free,2023-10-24
6844,18-24,Rehovot,Vegan,vegan,2024-11-19
6845,25-34,Rishon LeZion,Italian,none,2024-07-12
6846,35-44,Rishon LeZion,Pizza,vegan,2023-08-05
6847,35-44,Holon,Steakhouse,halal,2024-10-10
6848,25-34,Petah Tikva,Mediterranean,kosher,2023-09-24
6849,25-34,Jerusalem,Indian,vegetarian,2025-05-11
6850,25-34,Netanya,Cafe,vegetarian,2023-04-23
6851,55+,Beer Sheva,Italian,kosher,2025-01-28
6852,45-54,Ramat Gan,Italian,low_carb,2025-01-12
6853,25-34,Kfar Saba,Cafe,kosher,2024-01-02
6854,18-24,Rehovot,Vegan,kosher,2023-01-14
6855,25-34,Givatayim,Burger,vegan,2023-09-13
6856,35-44,Netanya,Mediterranean,gluten_free,2023-06-19
6857,35-44,Petah Tikva,Mexican,halal,2025-02-17
6858,35-44,Tel Aviv,Greek,low_carb,2023-02-23
6859,55+,Herzliya,Thai,kosher,2023-11-04
6860,35-44,Jerusalem,Cafe,vegetarian,2025-02-26
6861,18-24,Beer Sheva,Italian,vegan,2025-05-18
6862,18-24,Netanya,Sushi,none,2024-10-12
6863,35-44,Givatayim,Indian,halal,2024-12-15
6864,18-24,Rehovot,Mediterranean,none,2023-02-24
6865,55+,Netanya,Japanese,low_carb,2025-07-11
6866,25-34,Kfar Saba,Italian,low_carb,2024-07-06
6867,55+,Netanya,Cafe,gluten_free,2025-05-15
6868,55+,Givatayim,Pizza,vegetarian,2025-01-08
6869,25-34,Holon,Israeli,gluten_free,2023-02-13
6870,35-44,Givatayim,Pizza,vegan,2024-04-05
6871,45-54,Ramat Gan,Cafe,vegan,2024-12-03
6872,25-34,Givatayim,Israeli,vegetarian,2024-11-20
6873,25-34,Kfar Saba,Mediterranean,kosher,2025-03-21
6874,45-54,Rishon LeZion,Steakhouse,none,2025-09-06
6875,25-34,Herzliya,Greek,none,2024-01-12
6876,18-24,Rishon LeZion,Sushi,low_carb,2024-05-09
6877,18-24,Eilat,Vegan,gluten_free,2023-11-17
6878,35-44,Givatayim,Sushi,vegan,2023-05-14
6879,55+,Kfar Saba,Mexican,halal,2024-06-21
6880,45-54,Beer Sheva,Asian,halal,2025-06-03
6881,25-34,Rehovot,Steakhouse,low_carb,2025-03-17
6882,45-54,Netanya,Mexican,halal,2025-01-21
6883,55+,Jerusalem,Cafe,gluten_free,2024-08-10
6884,45-54,Rishon LeZion,Asian,low_carb,2025-02-14
6885,18-24,Haifa,Asian,none,2023-02-24
6886,55+,Holon,Greek,none,2024-03-10
6887,18-24,Rishon LeZion,Mediterranean,vegan,2023-01-21
6888,18-24,Jerusalem,Vegan,kosher,2025-03-08
6889,25-34,Netanya,Asian,vegetarian,2025-07-16
6890,45-54,Eilat,Italian,vegetarian,2024-01-13
6891,45-54,Herzliya,Indian,kosher,2024-12-01
6892,25-34,Givatayim,Indian,vegetarian,2024-11-14
6893,18-24,Tel Aviv,Vegan,vegetarian,2024-03-20
6894,25-34,Rishon LeZion,Israeli,none,2023-04-14
6895,35-44,Kfar Saba,Steakhouse,vegetarian,2025-01-02
6896,55+,Herzliya,Greek,halal,2024-04-12
6897,45-54,Herzliya,Israeli,halal,2023-03-08
6898,45-54,Eilat,Mediterranean,gluten_free,2025-07-09
6899,35-44,Ramat Gan,Japanese,kosher,2023-03-28
6900,45-54,Rishon LeZion,Burger,vegan,2024-02-16
6901,18-24,Rishon LeZion,Indian,vegetarian,2023-10-28
6902,18-24,Givatayim,Indian,halal,2024-02-21
6903,25-34,Herzliya,Vegan,vegetarian,2024-05-20
6904,45-54,Givatayim,Indian,halal,2023-05-29
6905,45-54,Beer Sheva,Thai,gluten_free,2023-03-12
6906,35-44,Eilat,Asian,gluten_free,2024-07-27
6907,18-24,Rishon LeZion,Israeli,gluten_free,2025-01-14
6908,45-54,Haifa,Pizza,vegetarian,2025-09-20
6909,25-34,Rishon LeZion,Mediterranean,vegan,2023-09-04
6910,35-44,Herzliya,Mexican,halal,2025-04-30
6911,55+,Kfar Saba,Mediterranean,vegetarian,2025-07-12
6912,18-24,Givatayim,Mexican,vegan,2025-01-10
6913,45-54,Haifa,Thai,low_carb,2025-09-15
6914,55+,Kfar Saba,Mexican,vegetarian,2023-07-22
6915,55+,Tel Aviv,Steakhouse,halal,2025-05-01
6916,55+,Holon,Vegan,none,2025-03-31
6917,25-34,Tel Aviv,Cafe,gluten_free,2023-06-28
6918,55+,Holon,Israeli,halal,2025-03-22
6919,18-24,Petah Tikva,Cafe,kosher,2024-11-20
6920,45-54,Givatayim,Italian,halal,2024-09-21
6921,55+,Beer Sheva,Israeli,gluten_free,2023-01-01
6922,35-44,Netanya,Sushi,low_carb,2024-03-02
6923,55+,Kfar Saba,Asian,none,2024-09-30
6924,35-44,Rishon LeZion,Indian,gluten_free,2024-09-21
6925,25-34,Rehovot,Japanese,halal,2023-04-20
6926,35-44,Jerusalem,Vegan,halal,2024-12-10
6927,25-34,Kfar Saba,Indian,low_carb,2025-08-26
6928,45-54,Kfar Saba,Mediterranean,vegetarian,2023-02-28
6929,35-44,Tel Aviv,Seafood,gluten_free,2024-06-22
6930,55+,Ramat Gan,Italian,halal,2024-09-02
6931,55+,Petah Tikva,Israeli,none,2025-08-20
6932,55+,Herzliya,Mexican,low_carb,2023-05-15
6933,35-44,Givatayim,Mexican,halal,2023-11-21
6934,45-54,Petah Tikva,Thai,none,2023-04-29
6935,18-24,Rehovot,Israeli,kosher,2023-10-27
6936,25-34,Jerusalem,Indian,halal,2025-09-12
6937,45-54,Holon,Asian,gluten_free,2023-12-07
6938,35-44,Holon,Israeli,vegan,2023-05-29
6939,25-34,Eilat,Mexican,halal,2025-03-10
6940,35-44,Givatayim,Mediterranean,none,2024-09-02
6941,45-54,Ramat Gan,Burger,vegetarian,2023-10-31
6942,35-44,Beer Sheva,Vegan,low_carb,2024-10-06
6943,18-24,Herzliya,Sushi,vegan,2024-11-14
6944,45-54,Rishon LeZion,Japanese,gluten_free,2025-02-10
6945,35-44,Givatayim,Italian,vegan,2025-04-11
6946,35-44,Haifa,Italian,low_carb,2023-12-19
6947,25-34,Jerusalem,Pizza,vegan,2025-08-23
6948,35-44,Herzliya,Thai,gluten_free,2024-04-21
6949,35-44,Ashdod,Steakhouse,gluten_free,2023-01-12
6950,35-44,Rishon LeZion,Mediterranean,none,2024-10-07
6951,35-44,Petah Tikva,Vegan,halal,2023-09-03
6952,18-24,Petah Tikva,Vegan,low_carb,2025-06-29
6953,55+,Netanya,Japanese,low_carb,2024-08-30
6954,45-54,Haifa,Mediterranean,low_carb,2025-08-26
6955,18-24,Beer Sheva,Steakhouse,low_carb,2024-05-04
6956,35-44,Rehovot,Mexican,vegan,2025-05-20
6957,25-34,Haifa,Mediterranean,halal,2023-02-09
6958,18-24,Rishon LeZion,Thai,gluten_free,2023-02-07
6959,25-34,Kfar Saba,Greek,gluten_free,2023-09-15
6960,18-24,Rehovot,Italian,vegetarian,2025-09-27
6961,55+,Haifa,Indian,gluten_free,2024-04-13
6962,45-54,Tel Aviv,Israeli,halal,2024-02-13
6963,55+,Petah Tikva,Mexican,none,2024-05-27
6964,55+,Petah Tikva,Mexican,kosher,2025-07-23
6965,18-24,Eilat,Cafe,none,2024-12-20
6966,35-44,Rehovot,Sushi,halal,2023-10-28
6967,45-54,Haifa,Israeli,low_carb,2024-11-12
6968,55+,Rehovot,Greek,gluten_free,2025-05-14
6969,45-54,Petah Tikva,Sushi,gluten_free,2024-10-04
6970,55+,Petah Tikva,Greek,vegan,2025-07-02
6971,35-44,Beer Sheva,Steakhouse,none,2025-07-02
6972,18-24,Ashdod,Greek,halal,2024-04-26
6973,25-34,Ashdod,Thai,vegetarian,2023-06-19
6974,55+,Beer Sheva,Sushi,halal,2024-12-15
6975,18-24,Tel Aviv,Pizza,low_carb,2023-09-01
6976,55+,Holon,Sushi,low_carb,2024-06-08
6977,55+,Ramat Gan,Indian,none,2023-04-23
6978,35-44,Herzliya,Japanese,vegan,2025-07-09
6979,35-44,Petah Tikva,Burger,vegan,2025-09-01
6980,55+,Jerusalem,Steakhouse,kosher,2024-05-07
6981,55+,Holon,Sushi,low_carb,2023-04-11
6982,45-54,Kfar Saba,Italian,halal,2023-03-27
6983,25-34,Eilat,Italian,vegan,2025-09-20
6984,55+,Rehovot,Sushi,halal,2023-06-06
6985,25-34,Givatayim,Italian,vegetarian,2025-05-02
6986,55+,Kfar Saba,Steakhouse,vegan,2025-05-26
6987,45-54,Netanya,Asian,low_carb,2023-03-02
6988,25-34,Kfar Saba,Seafood,none,2023-11-23
6989,25-34,Rehovot,Cafe,gluten_free,2024-09-07
6990,45-54,Holon,Greek,vegetarian,2025-01-09
6991,45-54,Ramat Gan,Vegan,low_carb,2023-05-03
6992,35-44,Ramat Gan,Burger,halal,2025-02-24
6993,18-24,Haifa,Israeli,vegetarian,2024-10-28
6994,18-24,Herzliya,Israeli,kosher,2025-04-26
6995,18-24,Ramat Gan,Sushi,vegetarian,2023-09-12
6996,45-54,Jerusalem,Mediterranean,gluten_free,2023-12-03
6997,55+,Holon,Burger,low_carb,2025-05-22
6998,35-44,Rishon LeZion,Indian,kosher,2025-03-10
6999,18-24,Givatayim,Mexican,vegan,2025-07-16
7000,45-54,Haifa,Thai,kosher,2023-01-10
7001,45-54,Rishon LeZion,Israeli,low_carb,2024-05-05
7002,45-54,Netanya,Vegan,vegetarian,2023-06-16
7003,25-34,Netanya,Mediterranean,low_carb,2023-10-19
7004,45-54,Rehovot,Japanese,low_carb,2025-06-08
7005,45-54,Herzliya,Pizza,vegetarian,2025-09-10
7006,25-34,Jerusalem,Pizza,vegan,2023-12-29
7007,35-44,Herzliya,Asian,kosher,2023-11-16
7008,35-44,Givatayim,Japanese,vegetarian,2024-01-03
7009,55+,Rishon LeZion,Asian,kosher,2025-06-20
7010,55+,Rishon LeZion,Asian,halal,2023-06-22
7011,35-44,Herzliya,Cafe,gluten_free,2025-05-13
7012,18-24,Jerusalem,Japanese,vegetarian,2023-10-21
7013,25-34,Netanya,Asian,vegan,2023-02-19
7014,18-24,Haifa,Asian,vegan,2024-02-07
7015,18-24,Eilat,Italian,vegetarian,2023-07-21
7016,45-54,Jerusalem,Steakhouse,gluten_free,2023-04-01
7017,55+,Givatayim,Pizza,vegan,2023-04-20
7018,35-44,Beer Sheva,Cafe,vegan,2023-06-11
7019,35-44,Beer Sheva,Greek,halal,2023-03-06
7020,45-54,Givatayim,Mediterranean,vegetarian,2025-06-15
7021,35-44,Beer Sheva,Burger,gluten_free,2023-08-20
7022,45-54,Rishon LeZion,Mexican,halal,2023-05-08
7023,55+,Herzliya,Thai,halal,2024-04-16
7024,55+,Kfar Saba,Mediterranean,none,2024-02-04
7025,55+,Ashdod,Pizza,vegan,2023-01-09
7026,18-24,Givatayim,Israeli,none,2024-08-25
7027,35-44,Holon,Indian,low_carb,2023-12-05
7028,35-44,Beer Sheva,Mediterranean,none,2025-09-24
7029,18-24,Herzliya,Asian,halal,2023-04-23
7030,35-44,Holon,Seafood,vegetarian,2023-09-24
7031,45-54,Kfar Saba,Israeli,kosher,2023-04-11
7032,45-54,Givatayim,Asian,gluten_free,2024-08-02
7033,45-54,Rehovot,Sushi,vegan,2024-02-21
7034,35-44,Rishon LeZion,Italian,kosher,2023-06-23
7035,55+,Rishon LeZion,Steakhouse,vegan,2024-04-29
7036,45-54,Petah Tikva,Vegan,gluten_free,2025-03-16
7037,55+,Rishon LeZion,Japanese,vegetarian,2025-05-18
7038,25-34,Rehovot,Seafood,none,2023-02-02
7039,25-34,Tel Aviv,Asian,kosher,2025-06-13
7040,55+,Haifa,Greek,kosher,2023-12-27
7041,25-34,Holon,Vegan,low_carb,2024-02-09
7042,45-54,Eilat,Thai,halal,2023-10-08
7043,35-44,Ashdod,Vegan,gluten_free,2024-01-27
7044,18-24,Netanya,Mexican,halal,2024-02-16
7045,35-44,Rishon LeZion,Steakhouse,gluten_free,2024-04-29
7046,55+,Jerusalem,Greek,gluten_free,2025-03-06
7047,45-54,Givatayim,Indian,gluten_free,2023-07-29
7048,45-54,Beer Sheva,Mediterranean,halal,2024-01-17
7049,18-24,Rishon LeZion,Steakhouse,kosher,2023-10-21
7050,55+,Givatayim,Sushi,none,2024-08-14
7051,25-34,Holon,Mexican,halal,2024-01-02
7052,55+,Holon,Vegan,halal,2025-05-29
7053,55+,Petah Tikva,Cafe,halal,2024-02-05
7054,35-44,Petah Tikva,Mexican,gluten_free,2024-01-31
7055,18-24,Eilat,Steakhouse,gluten_free,2025-02-17
7056,55+,Jerusalem,Cafe,none,2025-06-09
7057,35-44,Holon,Seafood,low_carb,2024-08-21
7058,55+,Eilat,Pizza,gluten_free,2024-10-31
7059,35-44,Jerusalem,Pizza,kosher,2023-06-29
7060,25-34,Netanya,Seafood,vegetarian,2023-10-05
7061,35-44,Jerusalem,Mexican,low_carb,2024-01-17
7062,55+,Tel Aviv,Vegan,kosher,2023-07-08
7063,45-54,Jerusalem,Greek,none,2024-12-06
7064,35-44,Petah Tikva,Vegan,vegan,2024-09-30
7065,35-44,Jerusalem,Israeli,vegan,2024-06-07
7066,35-44,Herzliya,Pizza,low_carb,2024-10-19
7067,55+,Rishon LeZion,Burger,vegan,2024-01-12
7068,18-24,Haifa,Sushi,low_carb,2023-02-23
7069,18-24,Herzliya,Mexican,halal,2023-05-10
7070,55+,Jerusalem,Japanese,kosher,2025-05-02
7071,35-44,Herzliya,Italian,vegan,2023-09-15
7072,35-44,Holon,Cafe,none,2023-02-22
7073,55+,Jerusalem,Israeli,vegetarian,2023-03-23
7074,18-24,Jerusalem,Mediterranean,kosher,2023-08-15
7075,35-44,Givatayim,Israeli,vegetarian,2024-06-03
7076,35-44,Eilat,Asian,kosher,2023-04-07
7077,55+,Holon,Seafood,none,2023-03-28
7078,25-34,Kfar Saba,Japanese,none,2025-03-04
7079,18-24,Netanya,Vegan,gluten_free,2025-04-19
7080,45-54,Beer Sheva,Mexican,halal,2023-08-16
7081,35-44,Kfar Saba,Sushi,gluten_free,2023-01-15
7082,35-44,Ramat Gan,Sushi,low_carb,2025-03-13
7083,25-34,Kfar Saba,Vegan,halal,2024-01-25
7084,25-34,Tel Aviv,Italian,gluten_free,2024-11-13
7085,55+,Eilat,Burger,gluten_free,2023-11-06
7086,55+,Tel Aviv,Pizza,gluten_free,2025-07-10
7087,25-34,Beer Sheva,Italian,vegetarian,2024-05-12
7088,35-44,Givatayim,Vegan,halal,2023-03-11
7089,45-54,Givatayim,Thai,gluten_free,2023-08-23
7090,25-34,Jerusalem,Thai,halal,2023-08-07
7091,45-54,Jerusalem,Mediterranean,gluten_free,2023-02-06
7092,25-34,Herzliya,Indian,vegetarian,2024-09-21
7093,45-54,Rishon LeZion,Mediterranean,vegetarian,2025-07-13
7094,35-44,Rishon LeZion,Thai,halal,2025-07-05
7095,45-54,Rehovot,Vegan,vegan,2025-09-10
7096,35-44,Jerusalem,Asian,gluten_free,2024-04-29
7097,35-44,Jerusalem,Mediterranean,vegan,2023-03-26
7098,18-24,Eilat,Cafe,halal,2023-05-16
7099,55+,Holon,Israeli,low_carb,2024-10-02
7100,18-24,Beer Sheva,Cafe,halal,2023-02-23
7101,45-54,Rishon LeZion,Italian,gluten_free,2024-02-20
7102,18-24,Jerusalem,Mediterranean,kosher,2024-11-26
7103,18-24,Rishon LeZion,Thai,vegan,2023-03-20
7104,35-44,Ramat Gan,Steakhouse,halal,2023-07-17
7105,25-34,Tel Aviv,Italian,kosher,2023-06-01
7106,18-24,Haifa,Seafood,none,2024-04-26
7107,18-24,Haifa,Vegan,kosher,2025-04-17
7108,25-34,Rishon LeZion,Mexican,gluten_free,2024-03-25
7109,25-34,Ramat Gan,Indian,halal,2023-04-02
7110,45-54,Haifa,Mexican,vegan,2025-02-21
7111,55+,Ramat Gan,Seafood,kosher,2025-08-25
7112,25-34,Jerusalem,Pizza,vegetarian,2024-10-19
7113,35-44,Rishon LeZion,Japanese,gluten_free,2024-09-05
7114,25-34,Beer Sheva,Mexican,gluten_free,2025-06-14
7115,25-34,Herzliya,Israeli,vegan,2025-03-27
7116,25-34,Petah Tikva,Italian,vegetarian,2023-06-05
7117,25-34,Eilat,Mediterranean,low_carb,2024-06-14
7118,55+,Eilat,Cafe,vegan,2023-12-10
7119,25-34,Jerusalem,Asian,gluten_free,2025-08-11
7120,45-54,Herzliya,Steakhouse,kosher,2025-04-02
7121,55+,Netanya,Mexican,gluten_free,2025-09-21
7122,25-34,Rehovot,Burger,halal,2024-02-29
7123,45-54,Givatayim,Mexican,vegan,2025-04-05
7124,18-24,Netanya,Vegan,kosher,2023-11-29
7125,18-24,Petah Tikva,Israeli,none,2024-07-17
7126,55+,Tel Aviv,Pizza,low_carb,2024-10-14
7127,55+,Petah Tikva,Pizza,gluten_free,2023-03-19
7128,18-24,Jerusalem,Israeli,gluten_free,2023-01-30
7129,55+,Ramat Gan,Japanese,halal,2025-06-01
7130,45-54,Netanya,Cafe,kosher,2023-03-15
7131,55+,Holon,Asian,none,2025-05-13
7132,45-54,Rehovot,Mediterranean,none,2023-10-15
7133,18-24,Haifa,Vegan,vegetarian,2023-01-29
7134,25-34,Tel Aviv,Thai,gluten_free,2024-08-12
7135,18-24,Ramat Gan,Mediterranean,none,2023-11-20
7136,18-24,Netanya,Steakhouse,low_carb,2024-05-11
7137,45-54,Beer Sheva,Mexican,vegetarian,2025-06-15
7138,25-34,Ashdod,Asian,vegetarian,2025-03-20
7139,35-44,Rehovot,Greek,kosher,2023-07-14
7140,55+,Beer Sheva,Mexican,halal,2025-02-10
7141,35-44,Eilat,Vegan,kosher,2023-04-29
7142,35-44,Jerusalem,Greek,low_carb,2024-10-29
7143,25-34,Eilat,Sushi,vegetarian,2024-11-02
7144,18-24,Haifa,Japanese,halal,2025-08-23
7145,18-24,Ashdod,Cafe,kosher,2025-04-29
7146,55+,Ramat Gan,Italian,halal,2023-10-29
7147,55+,Rehovot,Pizza,gluten_free,2024-12-28
7148,45-54,Herzliya,Sushi,halal,2023-04-08
7149,35-44,Eilat,Pizza,halal,2024-06-16
7150,18-24,Rishon LeZion,Sushi,gluten_free,2025-02-17
7151,45-54,Herzliya,Asian,kosher,2024-11-11
7152,45-54,Ashdod,Pizza,gluten_free,2023-03-24
7153,18-24,Ashdod,Burger,gluten_free,2024-03-03
7154,55+,Rishon LeZion,Seafood,low_carb,2023-10-30
7155,55+,Rehovot,Vegan,halal,2025-02-07
7156,55+,Jerusalem,Seafood,low_carb,2024-05-26
7157,25-34,Ramat Gan,Cafe,vegan,2023-01-08
7158,55+,Rishon LeZion,Indian,vegetarian,2024-01-29
7159,18-24,Ashdod,Pizza,kosher,2023-01-19
7160,25-34,Beer Sheva,Sushi,gluten_free,2023-09-10
7161,55+,Netanya,Sushi,none,2025-02-12
7162,18-24,Eilat,Italian,vegetarian,2024-09-20
7163,35-44,Kfar Saba,Indian,vegan,2024-08-24
7164,55+,Kfar Saba,Cafe,gluten_free,2024-03-20
7165,55+,Petah Tikva,Pizza,kosher,2024-03-15
7166,35-44,Holon,Steakhouse,kosher,2023-02-16
7167,55+,Ramat Gan,Seafood,none,2024-12-23
7168,55+,Netanya,Mexican,vegan,2023-03-03
7169,25-34,Ramat Gan,Asian,none,2023-05-08
7170,55+,Jerusalem,Steakhouse,vegetarian,2023-09-14
7171,45-54,Eilat,Mexican,gluten_free,2025-07-03
7172,18-24,Jerusalem,Israeli,vegan,2024-09-02
7173,18-24,Kfar Saba,Vegan,vegetarian,2023-10-11
7174,55+,Netanya,Thai,vegetarian,2023-07-11
7175,35-44,Jerusalem,Asian,gluten_free,2023-04-15
7176,35-44,Tel Aviv,Steakhouse,halal,2023-02-04
7177,45-54,Givatayim,Mediterranean,none,2024-05-10
7178,35-44,Ashdod,Steakhouse,vegetarian,2023-01-07
7179,18-24,Beer Sheva,Greek,gluten_free,2024-01-18
7180,18-24,Ramat Gan,Thai,vegetarian,2023-06-18
7181,35-44,Ashdod,Mexican,vegetarian,2025-08-22
7182,25-34,Ashdod,Sushi,vegetarian,2024-09-22
7183,55+,Tel Aviv,Mexican,none,2025-09-25
7184,18-24,Rishon LeZion,Sushi,vegetarian,2023-06-05
7185,45-54,Holon,Asian,halal,2023-04-14
7186,25-34,Herzliya,Cafe,vegan,2023-01-01
7187,45-54,Holon,Sushi,low_carb,2023-09-16
7188,45-54,Petah Tikva,Pizza,halal,2023-01-02
7189,18-24,Ramat Gan,Burger,low_carb,2024-10-20
7190,18-24,Netanya,Pizza,kosher,2024-07-11
7191,35-44,Ashdod,Mexican,vegetarian,2025-04-11
7192,35-44,Eilat,Greek,halal,2023-12-30
7193,35-44,Herzliya,Vegan,low_carb,2023-07-25
7194,45-54,Haifa,Steakhouse,gluten_free,2023-04-03
7195,25-34,Tel Aviv,Cafe,vegetarian,2023-02-09
7196,55+,Kfar Saba,Asian,none,2024-05-28
7197,25-34,Herzliya,Italian,none,2023-06-03
7198,45-54,Rishon LeZion,Indian,halal,2025-04-09
7199,45-54,Ramat Gan,Mediterranean,gluten_free,2023-09-15
7200,55+,Haifa,Vegan,gluten_free,2023-04-02
7201,55+,Petah Tikva,Mexican,gluten_free,2023-05-11
7202,25-34,Ashdod,Mexican,gluten_free,2024-11-10
7203,55+,Rehovot,Italian,none,2023-02-26
7204,45-54,Haifa,Indian,none,2025-02-06
7205,55+,Haifa,Greek,halal,2023-02-26
7206,35-44,Holon,Sushi,vegetarian,2024-08-12
7207,18-24,Eilat,Italian,halal,2023-05-13
7208,45-54,Jerusalem,Vegan,kosher,2023-02-09
7209,18-24,Ashdod,Steakhouse,vegetarian,2023-10-27
7210,45-54,Tel Aviv,Burger,vegan,2025-06-24
7211,25-34,Jerusalem,Asian,vegan,2024-11-03
7212,25-34,Ramat Gan,Mediterranean,kosher,2025-05-23
7213,25-34,Rehovot,Mediterranean,low_carb,2023-07-17
7214,35-44,Haifa,Israeli,halal,2025-04-07
7215,25-34,Holon,Cafe,gluten_free,2023-09-18
7216,55+,Ashdod,Mediterranean,none,2024-09-07
7217,25-34,Netanya,Steakhouse,vegetarian,2025-05-24
7218,55+,Givatayim,Cafe,none,2024-05-22
7219,18-24,Haifa,Asian,halal,2025-08-03
7220,55+,Jerusalem,Sushi,vegetarian,2023-10-30
7221,35-44,Tel Aviv,Cafe,halal,2025-07-08
7222,55+,Herzliya,Vegan,low_carb,2024-12-09
7223,55+,Ramat Gan,Cafe,none,2024-11-20
7224,25-34,Ashdod,Asian,low_carb,2025-01-30
7225,35-44,Kfar Saba,Indian,none,2024-08-25
7226,55+,Beer Sheva,Israeli,low_carb,2024-06-22
7227,18-24,Tel Aviv,Thai,gluten_free,2024-04-22
7228,45-54,Kfar Saba,Sushi,none,2024-04-01
7229,55+,Kfar Saba,Indian,halal,2024-03-29
7230,25-34,Ramat Gan,Indian,halal,2024-02-20
7231,35-44,Holon,Asian,vegetarian,2023-04-07
7232,35-44,Beer Sheva,Italian,halal,2025-07-12
7233,18-24,Rishon LeZion,Vegan,halal,2024-02-27
7234,55+,Holon,Israeli,gluten_free,2023-08-04
7235,35-44,Rehovot,Italian,gluten_free,2023-01-23
7236,18-24,Jerusalem,Greek,vegan,2024-10-15
7237,25-34,Beer Sheva,Thai,vegan,2023-03-19
7238,35-44,Beer Sheva,Vegan,vegan,2025-04-30
7239,45-54,Holon,Steakhouse,halal,2024-02-08
7240,55+,Netanya,Pizza,vegan,2025-07-22
7241,45-54,Givatayim,Steakhouse,gluten_free,2024-12-05
7242,45-54,Kfar Saba,Italian,none,2025-06-02
7243,55+,Kfar Saba,Pizza,none,2024-09-06
7244,25-34,Kfar Saba,Indian,kosher,2025-01-05
7245,18-24,Ashdod,Japanese,low_carb,2024-12-03
7246,45-54,Petah Tikva,Indian,none,2024-05-19
7247,25-34,Haifa,Steakhouse,none,2024-06-16
7248,25-34,Ashdod,Sushi,vegan,2024-11-14
7249,35-44,Eilat,Asian,kosher,2023-12-31
7250,18-24,Rishon LeZion,Sushi,vegetarian,2025-03-13
7251,45-54,Rehovot,Pizza,vegan,2023-11-06
7252,35-44,Jerusalem,Pizza,vegan,2023-11-01
7253,35-44,Tel Aviv,Steakhouse,gluten_free,2025-05-22
